112,08/07/2017,342,0,42,58,50,5,95,0
113,07/07/2017,807,0,42,58,135,5,95,0
114,06/07/2017,95,0,42,58,115,5,95,0
115,05/07/2017,0,0,42,58,247,5,95,0
116,04/07/2017,0,0,42,58,264,5,95,0
117,03/07/2017,0,0,42,58,302,5,95,0
118,02/07/2017,0,0,42,58,242,5,95,0
119,01/07/2017,135,0,42,58,65,5,95,0
120,30/06/2017,0,0,42,58,241,5,95,0
121,29/06/2017,0,0,42,58,274,5,95,0
122,28/06/2017,0,0,42,58,321,5,95,0
123,27/06/2017,0,0,42,58,254,5,95,0
124,26/06/2017,0,0,42,58,274,5,95,0
125,25/06/2017,0,0,42,58,302,5,95,0
126,24/06/2017,0,0,42,58,198,5,95,0
127,23/06/2017,728,0,42,58,74,5,95,0
128,22/06/2017,140,0,42,58,230,5,95,0
129,21/06/2017,292,0,42,58,125,5,95,0
130,20/06/2017,311,0,42,58,25,5,95,0
131,19/06/2017,670,0,42,58,65,5,95,0
132,18/06/2017,45,0,42,58,45,5,95,0
133,17/06/2017,105,0,42,58,45,5,95,0
134,16/06/2017,360,0,42,58,30,5,95,0
135,15/06/2017,568,0,42,58,80,5,95,0
136,14/06/2017,38,0,42,58,265,5,95,0
137,13/06/2017,322,0,42,58,12,5,95,0
138,12/06/2017,33.4,0,42,58,220,5,95,0
139,11/06/2017,438.7,0,42,58,12,5,95,0
140,10/06/2017,255,0,42,58,20,5,95,0
141,09/06/2017,797,0,42,58,0,5,95,0
142,08/06/2017,437,0,42,58,45,5,95,0
143,07/06/2017,135,0,42,58,302,5,95,0
144,06/06/2017,364,0,42,58,123,5,95,0
145,05/06/2017,402,0,42,58,341,5,95,0
146,04/06/2017,525,0,42,58,55,5,95,0
147,03/06/2017,117,0,42,58,15,5,95,0
148,02/06/2017,275,0,42,58,22,5,95,0
149,01/06/2017,520,0,42,58,0,5,95,0
150,31/05/2017,184,0,42,58,0,5,95,0
151,30/05/2017,401,0,42,58,65,5,95,0
152,29/05/2017,612.5,0,42,58,22,5,95,0
153,28/05/2017,0,0,42,58,12,5,95,0
154,27/05/2017,395,0,42,58,367,5,95,0
155,26/05/2017,100,0,42,58,20,5,95,0
156,25/05/2017,84,0,42,58,125,5,95,0
157,24/05/2017,293,0,42,58,11,5,95,0
158,23/05/2017,1101,0,42,58,20,5,95,0
159,22/05/2017,725,0,42,58,5,5,95,0
160,21/05/2017,111.7,0,42,58,20,5,95,0
161,20/05/2017,105,0,42,58,22,5,95,0
162,19/05/2017,581.9,0,42,58,85,5,95,0
163,18/05/2017,270,0,42,58,45,5,95,0
164,17/05/2017,267,0,42,58,35,5,95,0
165,16/05/2017,168,0,42,58,66,5,95,0
166,15/05/2017,130,0,42,58,38,5,95,0
167,14/05/2017,250,0,42,58,38,5,95,0
168,13/05/2017,1076,0,42,58,88,5,95,0
169,12/05/2017,903,0,42,58,125,5,95,0
170,11/05/2017,436,0,42,58,25,5,95,0
171,10/05/2017,805,0,42,58,166,5,95,0
172,09/05/2017,369,0,42,58,23,5,95,0
173,08/05/2017,360,0,42,58,71,5,95,0
174,07/05/2017,905,0,42,58,69,5,95,0
175,06/05/2017,730,0,42,58,89,5,95,0
176,05/05/2017,707,0,42,58,78,5,95,0
177,04/05/2017,47,0,42,58,40,5,95,0
178,03/05/2017,310,0,42,58,60,5,95,0
179,02/05/2017,215,0,42,58,30,5,95,0
180,01/05/2017,460,0,42,58,66,5,95,0
181,30/04/2017,1367,0,42,58,52,5,95,0
182,29/04/2017,220,0,42,58,8,5,95,0
183,28/04/2017,965,0,42,58,6,5,95,0
184,27/04/2017,265,0,42,58,65,5,95,0
185,26/04/2017,255,0,42,58,25,5,95,0
186,25/04/2017,185,0,42,58,12,5,95,0
187,24/04/2017,454,0,42,58,12,5,95,0
188,23/04/2017,373,0,42,58,88,5,95,0
189,22/04/2017,422,0,42,58,75,5,95,0
190,21/04/2017,780.9,0,42,58,36,5,95,0
191,20/04/2017,703,0,42,58,88,5,95,0
192,19/04/2017,485,0,42,58,30,5,95,0
193,18/04/2017,660,0,42,58,20,5,95,0
194,17/04/2017,250,0,42,58,60,5,95,0
195,16/04/2017,35,0,42,58,235,5,95,0
196,15/04/2017,25,0,42,58,50,5,95,0
197,14/04/2017,397,0,42,58,23,5,95,0
198,13/04/2017,39,0,42,58,235,5,95,0
199,12/04/2017,35,0,42,58,73,5,95,0
200,11/04/2017,268,0,42,58,39,5,95,0
201,10/04/2017,110,0,42,58,210,5,95,0
202,09/04/2017,47,0,42,58,63,5,95,0
203,08/04/2017,805,0,42,58,50,5,95,0
204,07/04/2017,0,0,42,58,30,5,95,0
205,06/04/2017,936,0,42,58,60,5,95,0
206,05/04/2017,460,0,42,58,60,5,95,0
207,04/04/2017,0,0,42,58,235,5,95,0
208,03/04/2017,95,0,42,58,23,5,95,0
209,02/04/2017,388,0,42,58,65,5,95,0
210,01/04/2017,736,0,42,58,33,5,95,0
211,31/03/2017,297,0,42,58,25,5,95,0
212,30/03/2017,657,0,42,58,45,5,95,0
213,29/03/2017,287,0,42,58,32,5,95,0
214,28/03/2017,896,0,42,58,65,5,95,0
215,27/03/2017,367,0,42,58,22,5,95,0
216,26/03/2017,795,0,42,58,84,5,95,0
217,25/03/2017,350,0,42,58,32,5,95,0
218,24/03/2017,295,0,42,58,25,5,95,0
219,23/03/2017,148,0,42,58,125,5,95,0
220,22/03/2017,93,0,42,58,25,5,95,0
